"ID","year","loan_limit","Gender","approv_in_adv","loan_type","loan_purpose","Credit_Worthiness","open_credit","business_or_commercial","loan_amount","rate_of_interest","Interest_rate_spread","Upfront_charges","term","Neg_ammortization","interest_only","lump_sum_payment","property_value","construction_type","occupancy_type","Secured_by","total_units","income","credit_type","Credit_Score","co-applicant_credit_type","age","submission_of_application","LTV","Region","Security_Type","Status","dtir1"
146818,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",186500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",3960,"CIB",640,"CIB",">74","to_inst",85.55045872,"south","direct",1,27
143601,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","lpsm",258000,"sb","pr","home","1U",4200,"CRIF",854,"CIB","45-54","to_inst",83.91472868,"south","direct",1,49
47777,2019,"cf","Joint","pre","type1","p4","l1","nopc","nob/c",276500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",3060,"CRIF",861,"EXP","35-44","to_inst",71.2628866,"North","direct",1,38
155360,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",456500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",468000,"sb","pr","home","1U",14640,"CRIF",532,"EXP","65-74","not_inst",97.54273504,"North","direct",1,30
90798,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",246500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",258000,"sb","pr","home","1U",4740,"CIB",524,"CIB","35-44","to_inst",95.54263566,"south","direct",1,35
25750,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",86500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",138000,"sb","ir","home","1U",6960,"CIB",852,"EXP","25-34","to_inst",62.68115942,"south","direct",1,49
58508,2019,"ncf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",516500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",12960,"EQUI",870,"EXP",">74","to_inst",NA,"south","direct",1,NA
97507,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",246500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",6360,"EQUI",521,"EXP","45-54","not_inst",NA,"south","direct",1,NA
28422,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",296500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",2760,"EQUI",880,"EXP","25-34","to_inst",NA,"North","direct",1,NA
68011,2019,"cf","Sex Not Available","nopre","type2","p3","l1","nopc","b/c",226500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",338000,"sb","pr","home","1U",3780,"EXP",730,"CIB","45-54","to_inst",67.01183432,"North","direct",1,46
80270,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",526500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","sr","home","1U",11460,"EQUI",606,"EXP","65-74","to_inst",NA,"North","direct",1,NA
144102,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",656500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8400,"EQUI",695,"EXP","35-44","not_inst",NA,"south","direct",1,NA
171519,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",238000,"sb","pr","home","1U",4620,"CRIF",869,"CIB",">74","to_inst",82.56302521,"central","direct",1,57
101243,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",396500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",890,"EXP","45-54","to_inst",NA,"North","direct",1,NA
95862,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",266500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",328000,"sb","pr","home","1U",2760,"CRIF",854,"CIB","65-74","to_inst",81.25,"south","direct",1,43
148797,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",356500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",9360,"EQUI",857,"EXP","35-44","to_inst",NA,"south","direct",1,NA
105001,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",716500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",9540,"EQUI",691,"EXP","25-34","not_inst",NA,"central","direct",1,NA
125575,2019,NA,"Female","nopre","type2","p3","l1","nopc","b/c",156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",88000,"sb","pr","home","1U",2820,"CRIF",856,"CIB",">74","to_inst",177.8409091,"central","direct",1,31
94838,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",196500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",4620,"EQUI",658,"EXP",">74","to_inst",NA,"south","direct",1,NA
55763,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",446500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",648000,"sb","pr","home","1U",6420,"EXP",830,"EXP","25-34","not_inst",68.90432099,"North","direct",1,30
147874,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",508000,"sb","pr","home","1U",1620,"CRIF",852,"EXP","55-64","to_inst",42.61811024,"North","direct",1,58
124617,2019,"ncf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",1156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",28800,"EQUI",560,"EXP","35-44","to_inst",NA,"south","direct",1,NA
56096,2019,"cf","Joint","nopre","type2","p2","l1","nopc","b/c",366500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",438000,"sb","pr","home","1U",2640,"CIB",676,"EXP","35-44","to_inst",83.67579909,"south","direct",1,51
140159,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",740,"EXP","65-74","to_inst",NA,"central","direct",1,NA
107614,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",456500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",478000,"sb","pr","home","1U",5760,"CIB",833,"EXP","45-54","not_inst",95.50209205,"North","direct",1,58
123636,2019,"cf","Male","nopre","type1","p4","l2","nopc","nob/c",266500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",288000,"sb","pr","home","1U",9120,"CRIF",666,"EXP","55-64","to_inst",92.53472222,"North","direct",1,43
74312,2019,NA,"Joint","nopre","type1","p1","l1","nopc","nob/c",146500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",168000,"sb","sr","home","1U",2460,"CRIF",864,"EXP","45-54","not_inst",87.20238095,"North","direct",1,6
140099,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",156500,NA,NA,NA,216,"not_neg","not_int","lpsm",208000,"sb","pr","home","1U",2820,"EXP",611,"CIB","55-64","to_inst",75.24038462,"south","direct",1,49
171295,2019,"cf","Sex Not Available","nopre","type2","p4","l1","nopc","b/c",416500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",538000,"sb","pr","home","1U",0,"EXP",672,"EXP","35-44","to_inst",77.41635688,"south","direct",1,5
80098,2019,"cf","Female","nopre","type1","p2","l1","nopc","nob/c",156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",6660,"EQUI",624,"EXP",">74","to_inst",NA,"North","direct",1,NA
59198,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",136500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",1620,"EQUI",708,"EXP",">74","to_inst",NA,"North","direct",1,NA
71796,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",46500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",1020,"EQUI",774,"EXP","<25","to_inst",NA,"south","direct",1,NA
56724,2019,"cf","Sex Not Available","nopre","type1","p3","l2","opc","nob/c",206500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",3578000,"sb","pr","home","1U",20220,"EXP",527,"CIB","55-64","to_inst",5.77138066,"south","direct",1,31
113399,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",606500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",828000,"sb","pr","home","1U",NA,"CRIF",878,"EXP","65-74","not_inst",73.24879227,"North","direct",1,NA
40034,2019,"cf","Sex Not Available","nopre","type2","p4","l1","nopc","b/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",208000,"sb","pr","home","1U",3180,"CIB",564,"CIB","55-64","to_inst",99.27884615,"south","direct",1,49
46581,2019,NA,"Joint","nopre","type1","p1","l1","nopc","nob/c",626500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",13200,"EQUI",822,"EXP","25-34","not_inst",NA,"south","direct",1,NA
159705,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",166500,NA,NA,NA,120,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4440,"EQUI",723,"EXP","55-64","to_inst",NA,"North","direct",1,NA
75144,2019,"cf","Sex Not Available","pre","type3","p3","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",288000,"sb","pr","home","1U",5400,"EXP",858,"CIB","45-54","to_inst",89.0625,"south","direct",1,47
107421,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",656500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",11460,"EQUI",884,"EXP","45-54","not_inst",NA,"central","direct",1,NA
169293,2019,"cf","Joint","nopre","type1","p3","l2","nopc","nob/c",246500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",238000,"sb","pr","home","1U",4140,"CIB",627,"EXP","45-54","to_inst",103.5714286,"south","direct",1,49
47752,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",316500,NA,NA,NA,180,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",21780,"EQUI",520,"EXP","45-54","to_inst",NA,"North","direct",1,NA
99822,2019,"ncf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",106500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",6180,"EQUI",561,"EXP","65-74","to_inst",NA,"south","direct",1,NA
124820,2019,"cf","Male","pre","type2","p1","l1","nopc","b/c",286500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",298000,"sb","pr","home","1U",2760,"CIB",721,"CIB","25-34","not_inst",96.1409396,"central","direct",1,36
133643,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8160,"EQUI",537,"EXP","25-34","to_inst",NA,"south","direct",1,NA
125540,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",106500,NA,NA,NA,180,"not_neg","not_int","lpsm",288000,"sb","pr","home","1U",3000,"CIB",602,"CIB","55-64","to_inst",36.97916667,"North","direct",1,45
50248,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",326500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",458000,"sb","pr","home","1U",2460,"CRIF",605,"CIB",">74","to_inst",71.28820961,"North","direct",1,57
99721,2019,"cf","Female","pre","type2","p3","l1","nopc","b/c",96500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",118000,"sb","pr","home","1U",3720,"CIB",725,"CIB","35-44","to_inst",81.77966102,"central","direct",1,53
125304,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",466500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",628000,"sb","pr","home","1U",9060,"CRIF",567,"EXP","45-54","to_inst",74.28343949,"south","direct",1,43
100558,2019,"ncf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",706500,NA,NA,NA,360,"not_neg","not_int","lpsm",1748000,"sb","pr","home","1U",22200,"CIB",659,"CIB",">74","to_inst",40.41762014,"south","direct",1,11
109228,2019,"cf","Female","nopre","type2","p4","l1","nopc","b/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",547,"EXP","45-54","not_inst",NA,"North","direct",1,NA
91710,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",76500,NA,NA,NA,NA,"neg_amm","not_int","not_lpsm",1528000,"sb","pr","home","1U",8460,"EXP",557,"CIB","65-74","to_inst",5.006544503,"south","direct",1,42
47508,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",236500,NA,NA,NA,180,"neg_amm","not_int","not_lpsm",308000,"sb","pr","home","1U",4980,"CRIF",523,"EXP","35-44","to_inst",76.78571429,"North","direct",1,40
63439,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4860,"EQUI",712,"EXP","65-74","to_inst",NA,"south","direct",1,NA
121963,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",246500,NA,NA,NA,360,"not_neg","not_int","lpsm",278000,"sb","pr","home","1U",4200,"CRIF",871,"EXP","65-74","to_inst",88.66906475,"south","direct",1,47
25616,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",116500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",148000,"sb","pr","home","1U",1500,"CIB",646,"CIB","<25","not_inst",78.71621622,"North","direct",1,49
142671,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",516500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",NA,"sb","pr","home","1U",5280,"EQUI",897,"EXP","45-54","not_inst",NA,"south","direct",1,NA
158944,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",86500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",158000,"sb","pr","home","1U",2520,"EXP",634,"CIB","55-64","to_inst",54.74683544,"south","direct",1,44
31579,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",356500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",9720,"CIB",616,"EXP","55-64","not_inst",77.83842795,"North","direct",1,52
48186,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",136500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",208000,"sb","pr","home","1U",2520,"CIB",730,"CIB",">74","to_inst",65.625,"North","direct",1,35
48862,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",716500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",1108000,"sb","ir","home","2U",2100,"CIB",778,"CIB","45-54","not_inst",64.66606498,"south","direct",1,10
96351,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",416500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",408000,"sb","pr","home","1U",12180,"EXP",695,"CIB","45-54","to_inst",102.0833333,"North","direct",1,20
129799,2019,"cf","Joint","nopre","type3","p3","l1","nopc","nob/c",456500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",528000,"sb","pr","home","1U",5580,"CRIF",807,"EXP",">74","to_inst",86.45833333,"central","direct",1,41
64192,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",286500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","sr","home","1U",11100,"EQUI",737,"EXP","45-54","to_inst",NA,"south","direct",1,NA
117953,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",336500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6120,"EQUI",834,"EXP","45-54","not_inst",NA,"North","direct",1,NA
85783,2019,"cf","Sex Not Available","nopre","type1","p3","l2","nopc","nob/c",126500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",2160,"CRIF",773,"EXP","55-64","to_inst",58.02752294,"south","direct",1,50
96452,2019,"ncf","Male","nopre","type1","p4","l1","nopc","nob/c",506500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",808000,"sb","pr","home","1U",900,"EXP",734,"CIB",">74","not_inst",62.68564356,"North-East","direct",1,8
118080,2019,"cf","Sex Not Available","nopre","type1","p3","l2","nopc","nob/c",226500,NA,NA,NA,300,"neg_amm","int_only","not_lpsm",298000,"sb","pr","home","1U",6780,"CRIF",768,"EXP","35-44","to_inst",76.00671141,"North","direct",1,23
60991,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",228000,"sb","pr","home","1U",5880,"CIB",619,"EXP","55-64","to_inst",90.57017544,"south","direct",1,44
123265,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",256500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",4860,"EQUI",509,"EXP","25-34","to_inst",NA,"south","direct",1,NA
138535,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",276500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",298000,"sb","pr","home","1U",3600,"EXP",577,"EXP","65-74","to_inst",92.7852349,"North","direct",1,48
66345,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",66500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",5160,"CRIF",859,"CIB","35-44","to_inst",35.37234043,"south","direct",1,27
157268,2019,"cf","Joint","nopre","type2","p3","l1","nopc","b/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",228000,"sb","pr","home","1U",7680,"EXP",785,"EXP","45-54","to_inst",77.4122807,"North","direct",1,56
139391,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",296500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4080,"EQUI",772,"EXP","25-34","not_inst",NA,"south","direct",1,NA
83713,2019,"cf","Male","nopre","type2","p1","l1","nopc","b/c",346500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",358000,"sb","pr","home","1U",5940,"CIB",526,"CIB","35-44","not_inst",96.7877095,"North","direct",1,32
148396,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",296500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","2U",8580,"EQUI",618,"EXP","45-54","to_inst",NA,"central","direct",1,NA
29569,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",346500,NA,NA,NA,180,"neg_amm","not_int","not_lpsm",1008000,"sb","pr","home","1U",4440,"CIB",551,"EXP","65-74","to_inst",34.375,"south","direct",1,53
29441,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",318000,"sb","pr","home","1U",6180,"CIB",624,"CIB","35-44","not_inst",102.672956,"central","direct",1,41
140057,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",276500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6420,"EQUI",715,"EXP","<25","to_inst",NA,"North","direct",1,NA
31964,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",486500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",588000,"sb","pr","home","1U",0,"CRIF",821,"CIB","25-34","not_inst",82.73809524,"south","direct",1,8
82607,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",686500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",878000,"sb","pr","home","1U",11100,"CIB",640,"CIB","45-54","not_inst",78.18906606,"North","direct",1,37
26012,2019,"cf","Female","nopre","type1","p2","l1","nopc","nob/c",486500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",7320,"EQUI",571,"EXP","65-74","to_inst",NA,"south","direct",1,NA
72838,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",396500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",11400,"EQUI",822,"EXP","45-54","not_inst",NA,"North","direct",1,NA
150980,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",96500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",78000,"sb","pr","home","1U",2100,"EXP",683,"CIB","<25","to_inst",123.7179487,"south","direct",1,26
66612,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",238000,"sb","pr","home","1U",2040,"CIB",579,"CIB",">74","to_inst",74.15966387,"central","direct",1,48
143868,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",296500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",5880,"EQUI",571,"EXP","35-44","not_inst",NA,"south","direct",1,NA
82937,2019,"cf","Female","nopre","type3","p3","l2","nopc","nob/c",156500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",178000,"sb","pr","home","1U",2700,"EXP",783,"CIB",">74","to_inst",87.92134831,"North","direct",1,57
103535,2019,"cf","Sex Not Available","nopre","type2","p3","l1","nopc","b/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",228000,"sb","pr","home","1U",1920,"EXP",600,"CIB",">74","to_inst",77.4122807,"south","direct",1,48
53247,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",446500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","3U",7020,"EQUI",722,"EXP","55-64","not_inst",NA,"North","direct",1,NA
98857,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",166500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3780,"EQUI",826,"EXP","65-74","to_inst",NA,"North","direct",1,NA
152855,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",576500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",778000,"sb","ir","home","1U",4620,"EXP",689,"CIB","45-54","to_inst",74.10025707,"south","direct",1,47
63754,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",266500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",318000,"sb","pr","home","1U",13800,"CIB",633,"CIB","35-44","to_inst",83.80503145,"south","direct",1,28
70767,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",288000,"sb","pr","home","1U",2940,"EXP",591,"EXP",">74","to_inst",61.28472222,"North","direct",1,43
28598,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",156500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",178000,"sb","pr","home","1U",2880,"CIB",791,"CIB","25-34","to_inst",87.92134831,"North","direct",1,37
63945,2019,"cf","Sex Not Available","pre","type1","p3","l1","nopc","nob/c",236500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","ir","home","1U",6480,"CIB",846,"CIB","25-34","to_inst",76.78571429,"south","direct",1,33
122341,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2760,"EQUI",574,"EXP","65-74","not_inst",NA,"North","direct",1,NA
66820,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",9480,"CRIF",789,"CIB","55-64","to_inst",102.7597403,"North","direct",1,27
50130,2019,"cf","Male","nopre","type3","p4","l1","nopc","nob/c",426500,NA,NA,NA,360,"not_neg","not_int","lpsm",398000,"sb","pr","home","1U",NA,"CIB",514,"CIB","35-44","to_inst",107.160804,"North","direct",1,NA
61071,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",256500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6360,"EQUI",663,"EXP","35-44","to_inst",NA,"south","direct",1,NA
40910,2019,NA,"Male","nopre","type3","p1","l1","nopc","nob/c",136500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",138000,"sb","pr","home","1U",2820,"CIB",808,"CIB","45-54","to_inst",98.91304348,"North","direct",1,59
159617,2019,"cf","Female","pre","type1","p3","l1","nopc","nob/c",366500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",9360,"EQUI",598,"EXP","35-44","to_inst",NA,"south","direct",1,NA
137974,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",396500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",9000,"EQUI",797,"EXP","35-44","to_inst",NA,"south","direct",1,NA
100702,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6900,"EQUI",869,"EXP","65-74","to_inst",NA,"North","direct",1,NA
162227,2019,"ncf","Joint","nopre","type1","p4","l1","nopc","nob/c",886500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",1058000,"sb","pr","home","1U",5580,"CIB",623,"EXP","45-54","to_inst",83.79017013,"central","direct",1,34
69263,2019,"cf","Male","pre","type1","p4","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",208000,"sb","pr","home","1U",7620,"EXP",894,"EXP","55-64","to_inst",104.0865385,"North","direct",1,43
25285,2019,"cf","Joint","nopre","type3","p3","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8640,"EQUI",703,"EXP","35-44","to_inst",NA,"south","direct",1,NA
51826,2019,"cf","Male","pre","type1","p4","l1","nopc","nob/c",496500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",808,"EXP","65-74","to_inst",NA,"North","direct",1,NA
27589,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",276500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",5160,"EQUI",888,"EXP","55-64","to_inst",NA,"south","direct",1,NA
39284,2019,"cf","Male","nopre","type2","p4","l1","nopc","b/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",3600,"EXP",768,"CIB","35-44","to_inst",93.88297872,"North","direct",1,31
27283,2019,"cf","Female","pre","type1","p4","l1","nopc","nob/c",156500,NA,NA,NA,180,"neg_amm","not_int","not_lpsm",278000,"sb","pr","home","1U",2580,"CRIF",619,"CIB","65-74","to_inst",56.29496403,"North","direct",1,42
142117,2019,"cf","Joint","nopre","type2","p4","l1","nopc","b/c",476500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",787,"EXP","45-54","not_inst",NA,"North","direct",1,NA
105287,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",306500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",1008000,"sb","ir","home","1U",16500,"CIB",844,"EXP","55-64","not_inst",30.40674603,"south","direct",1,35
39425,2019,"cf","Female","nopre","type1","p3","l2","nopc","nob/c",506500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",628000,"sb","pr","home","1U",10080,"CIB",667,"CIB","55-64","to_inst",80.65286624,"south","direct",1,31
